Date,Stored_Lagged_Log_Volume,Expected_Source_Date,Expected_Previous_Day_Log_Volume,Absolute_Difference
2021-12-03,23.7914429981776,2021-12-02,23.791442998224106,4.650502205549856e-11
2021-12-04,23.97672052314698,2021-12-03,23.97672052318562,3.863931397063425e-11
2021-12-05,24.3733784536219,2021-12-04,24.373378453647888,2.5988100560425664e-11
2021-12-06,23.96324002602612,2021-12-05,23.963240026065286,3.916511559509672e-11
2021-12-07,24.0636340232038,2021-12-06,24.063634023239224,3.5424108091319795e-11
2021-12-08,23.83081732471821,2021-12-07,23.830817324762922,4.4710901647704304e-11
2021-12-09,23.652020089213845,2021-12-08,23.652020089267307,5.346123543858994e-11
2021-12-10,23.827679041801787,2021-12-09,23.827679041846636,4.4849457481177524e-11
2021-12-11,24.055991483841996,2021-12-10,24.055991483877694,3.5697667044587433e-11
2021-12-12,23.674602156467696,2021-12-11,23.674602156519967,5.227107635619177e-11
2021-12-13,23.3664292901716,2021-12-12,23.366429290242735,7.113598599062243e-11
2021-12-14,23.90131305835585,2021-12-13,23.90131305839752,4.1669778738651075e-11
2021-12-15,23.894494762063292,2021-12-14,23.894494762105243,4.1950443119276315e-11
2021-12-16,23.997053576744413,2021-12-15,23.997053576782275,3.786126967497694e-11
2021-12-17,23.71023640128357,2021-12-16,23.710236401334008,5.043787609793071e-11
2021-12-18,23.864981576304068,2021-12-17,23.864981576347276,4.320810376157169e-11
2021-12-19,23.69526345323553,2021-12-18,23.695263453286728,5.119815682519402e-11
2021-12-20,23.506286556012252,2021-12-19,23.506286556074105,6.185274514791672e-11
2021-12-21,23.79548175413566,2021-12-20,23.795481754181978,4.631672823052213e-11
2021-12-22,23.519849074382783,2021-12-21,23.5198490744438,6.10178574333986e-11
2021-12-23,23.356718647615978,2021-12-22,23.356718647687806,7.182876515798853e-11
2021-12-24,23.61404160999524,2021-12-23,23.614041610050773,5.553246751333063e-11
2021-12-25,23.27029329247396,2021-12-24,23.270293292552275,7.831602033547824e-11
2021-12-26,23.111550119513616,2021-12-25,23.111550119605404,9.178791060548974e-11
2021-12-27,23.13893352889927,2021-12-26,23.138933528988577,8.930811645768699e-11
2021-12-28,23.159013754827235,2021-12-27,23.159013754914767,8.753175961828674e-11
2021-12-29,23.57394186417078,2021-12-28,23.573941864228583,5.780265155408415e-11
2021-12-30,23.47836218528837,2021-12-29,23.478362185351973,6.360423299156537e-11
2021-12-31,23.28245850248386,2021-12-30,23.282458502561227,7.736744578323851e-11
2022-01-01,23.373495188470088,2021-12-31,23.373495188540723,7.063505336191156e-11
2022-01-02,23.003215824494827,2022-01-01,23.003215824597117,1.0228973224002402e-10
2022-01-03,23.013927279720676,2022-01-02,23.013927279821875,1.0119904914063227e-10
2022-01-04,23.214881422495697,2022-01-03,23.214881422578475,8.277822871605167e-11
2022-01-05,23.36452972909669,2022-01-04,23.364529729167963,7.127098911041685e-11
2022-01-06,23.617039496363905,2022-01-05,23.61703949641927,5.5365489970427006e-11
2022-01-07,23.91348665312421,2022-01-06,23.913486653165368,4.1158187968903803e-11
2022-01-08,23.921701342963587,2022-01-07,23.92170134300441,4.0824232883096556e-11
2022-01-09,23.49821007652569,2022-01-08,23.498210076588045,6.235367777662759e-11
2022-01-10,23.23568095733298,2022-01-09,23.235680957414054,8.107292615022743e-11
2022-01-11,23.69551165763809,2022-01-10,23.695511657689277,5.118749868415762e-11
2022-01-12,23.44531408616015,2022-01-11,23.44531408622589,6.573941391252447e-11
2022-01-13,23.536448829119173,2022-01-12,23.536448829179186,6.001243946229806e-11
2022-01-14,23.450756918549768,2022-01-13,23.450756918615152,6.538414254464442e-11
2022-01-15,23.33060818048989,2022-01-14,23.330608180563615,7.3725914262468e-11
2022-01-16,22.987110005782025,2022-01-15,22.987110005885977,1.0395240224170266e-10
2022-01-17,22.975182164073313,2022-01-16,22.97518216417851,1.0519585202928283e-10
2022-01-18,23.23646103408092,2022-01-17,23.236461034161927,8.100542459033022e-11
2022-01-19,23.29007147744803,2022-01-18,23.290071477524812,7.678124802623643e-11
2022-01-20,23.302529496052408,2022-01-19,23.302529496128237,7.582912076031789e-11
2022-01-21,23.08844281673923,2022-01-20,23.08844281683316,9.393019695380644e-11
2022-01-22,24.011529351979743,2022-01-21,24.011529352017064,3.732125719579926e-11
2022-01-23,24.032702108054075,2022-01-22,24.03270210809061,3.653610747278435e-11
2022-01-24,23.525503740292475,2022-01-23,23.525503740353148,6.067324420655495e-11
2022-01-25,24.063325296359334,2022-01-24,24.06332529639477,3.5434766232356196e-11
2022-01-26,23.507027961831536,2022-01-25,23.50702796189334,6.180300715641351e-11
2022-01-27,23.778676842280344,2022-01-26,23.778676842327446,4.710187795353704e-11
2022-01-28,23.50373113132447,2022-01-27,23.503731131386484,6.201261726346274e-11
2022-01-29,23.408813228407045,2022-01-28,23.40881322847523,6.818368092353921e-11
2022-01-30,23.13668209376764,2022-01-29,23.13668209385715,8.951062113737862e-11
2022-01-31,22.97468617223908,2022-01-30,22.97468617234433,1.0525269544814364e-10
2022-02-01,23.346355982133275,2022-01-31,23.346355982205854,7.257838774421543e-11
2022-02-02,23.30309215355604,2022-02-01,23.30309215363183,7.579004090985109e-11
2022-02-03,23.353448273587112,2022-02-02,23.35344827365918,7.206679697446816e-11
2022-02-04,23.26922878516901,2022-02-03,23.269228785247407,7.839773275009065e-11
2022-02-05,23.667032154611032,2022-02-04,23.6670321546637,5.2668980288217426e-11
2022-02-06,23.29603789842562,2022-02-05,23.296037898501943,7.632294796167116e-11
2022-02-07,22.97097417229513,2022-02-06,22.970974172400766,1.056363885254541e-10
2022-02-08,23.44436807409905,2022-02-07,23.44436807416485,6.579981004506408e-11
2022-02-09,23.56445207204589,2022-02-08,23.564452072104242,5.835332217429823e-11
2022-02-10,23.358839139381285,2022-02-09,23.35883913945296,7.16759984698001e-11
2022-02-11,23.64801138188647,2022-02-10,23.648011381940147,5.367795097299677e-11
2022-02-12,23.498593371775133,2022-02-11,23.49859337183746,6.232880878087599e-11
2022-02-13,23.144021069062624,2022-02-12,23.144021069151478,8.885336910680053e-11
2022-02-14,22.926578904309032,2022-02-13,22.92657890441947,1.1043610470551357e-10
2022-02-15,23.221791999680615,2022-02-14,23.22179199976282,8.220624181376479e-11
2022-02-16,23.35668285220972,2022-02-15,23.35668285228155,7.183231787166733e-11
2022-02-17,23.237116766295888,2022-02-16,23.237116766376847,8.095923931250582e-11
2022-02-18,23.487079055212345,2022-02-17,23.487079055275395,6.305000965767249e-11
2022-02-19,23.479990222984785,2022-02-18,23.479990223048286,6.350120429488015e-11
2022-02-20,23.00301037605258,2022-02-19,23.00301037615489,1.0231104852209683e-10
2022-02-21,23.177836796878815,2022-02-20,23.17783679696472,8.590461675339611e-11
2022-02-22,23.648918545561656,2022-02-21,23.648918545615288,5.363176569517236e-11
2022-02-23,23.518117423975003,2022-02-22,23.518117424036127,6.112443884376262e-11
2022-02-24,23.31722397536323,2022-02-23,23.317223975437958,7.472777951988974e-11
2022-02-25,24.10127451566729,2022-02-24,24.101274515701405,3.411670945752121e-11
2022-02-26,23.568692647807588,2022-02-25,23.568692647865696,5.810818493046099e-11
2022-02-27,23.184959159443075,2022-02-26,23.184959159528365,8.528999728696363e-11
2022-02-28,23.505238965949378,2022-02-27,23.505238966011294,6.191669399413513e-11
2022-03-01,23.68161419551605,2022-02-28,23.681614195567953,5.190159413359652e-11
2022-03-02,23.65485555287893,2022-03-01,23.654855552932244,5.331202146408032e-11
2022-03-03,23.5348659657609,2022-03-02,23.53486596582101,6.010836273162568e-11
2022-03-04,23.29520606492204,2022-03-03,23.295206064998425,7.638334409421077e-11
2022-03-05,23.39720336229472,2022-03-04,23.397203362363697,6.897593607391173e-11
2022-03-06,22.811712757707543,2022-03-05,22.811712757831422,1.2387957326609467e-10
2022-03-07,22.90627615837103,2022-03-06,22.906276158483728,1.1269918331890949e-10
2022-03-08,23.403883087444427,2022-03-07,23.40388308751295,6.852118872302526e-11
2022-03-09,23.35680244847405,2022-03-08,23.356802448545867,7.181810701695213e-11
2022-03-10,23.374651530311088,2022-03-09,23.37465153038164,7.055334094729915e-11
2022-03-11,23.310464089066333,2022-03-10,23.31046408914156,7.522871214860061e-11
2022-03-12,23.239543527917387,2022-03-11,23.239543527998148,8.076028734649299e-11
2022-03-13,22.600131568390378,2022-03-12,22.600131568543446,1.5306866885111958e-10
2022-03-14,22.87874210880864,2022-03-13,22.878742108924488,1.1584688763832673e-10
2022-03-15,23.143135960635178,2022-03-14,23.143135960724106,8.892797609405534e-11
2022-03-16,23.277473525155276,2022-03-15,23.27747352523303,7.775469157422776e-11
2022-03-17,23.60891031489639,2022-03-16,23.608910314952208,5.581668460763467e-11
2022-03-18,23.263706935888703,2022-03-17,23.263706935967537,7.883471653258312e-11
2022-03-19,23.485228242651804,2022-03-18,23.48522824271497,6.316724920907291e-11
2022-03-20,23.17223983238619,2022-03-19,23.17223983247257,8.638068038635538e-11
2022-03-21,23.2636645339842,2022-03-20,23.263664534063032,7.883116381890432e-11
2022-03-22,23.444963558736003,2022-03-21,23.444963558801767,6.576428290827607e-11
2022-03-23,23.546460884445725,2022-03-22,23.54646088450514,5.941558356425958e-11
2022-03-24,23.496402387725738,2022-03-23,23.496402387788198,6.246025918699161e-11
2022-03-25,23.61754678654195,2022-03-24,23.617546786597295,5.5344173688354203e-11
2022-03-26,23.55827191609237,2022-03-25,23.558271916151085,5.871569896953588e-11
2022-03-27,22.906664242876197,2022-03-26,22.906664242988853,1.1265655075476388e-10
2022-03-28,23.32089584258674,2022-03-27,23.32089584266119,7.44506678529433e-11
2022-03-29,23.749549176111024,2022-03-28,23.74954917615952,4.849454171562684e-11
2022-03-30,23.69538774841063,2022-03-29,23.695387748461826,5.119460411151522e-11
2022-03-31,23.451282451342905,2022-03-30,23.451282451408254,6.534861540785641e-11
2022-04-01,23.59601068782288,2022-03-31,23.59601068787942,5.654143819810997e-11
2022-04-02,23.766977895782496,2022-04-01,23.766977895830152,4.765610128742992e-11
2022-04-03,23.883306576958834,2022-04-02,23.88330657700126,4.242650675223558e-11
2022-04-04,23.453325943134768,2022-04-03,23.453325943199985,6.52171650017408e-11
2022-04-05,23.625235069124965,2022-04-04,23.62523506917988,5.491429533321934e-11
2022-04-06,23.537566349660587,2022-04-05,23.537566349720535,5.994849061607965e-11
2022-04-07,23.967129397251952,2022-04-06,23.967129397290964,3.90123489069083e-11
2022-04-08,23.54139519966533,2022-04-07,23.54139519972505,5.971756422695762e-11
2022-04-09,23.588721453700725,2022-04-08,23.58872145375768,5.695710569852963e-11
2022-04-10,23.01661966825108,2022-04-09,23.016619668352007,1.0092549018736463e-10
2022-04-11,23.06766968736747,2022-04-10,23.067669687463376,9.590550575921952e-11
2022-04-12,23.809378195105207,2022-04-11,23.809378195150888,4.568079248201684e-11
2022-04-13,23.730714574386415,2022-04-12,23.730714574435833,4.941824727211497e-11
2022-04-14,23.501368928876506,2022-04-13,23.50136892893866,6.215472581061476e-11
2022-04-15,23.4846305506943,2022-04-14,23.484630550757505,6.320632905953971e-11
2022-04-16,23.14422503852326,2022-04-15,23.144225038612095,8.883560553840653e-11
2022-04-17,22.894227472050357,2022-04-16,22.894227472164424,1.1406697808524768e-10
2022-04-18,23.071119785478153,2022-04-17,23.071119785573728,9.557510338709108e-11
2022-04-19,23.648005811078225,2022-04-18,23.648005811131906,5.368150368667557e-11
2022-04-20,23.373406878657978,2022-04-19,23.373406878728616,7.063860607559036e-11
2022-04-21,23.467156831922537,2022-04-20,23.467156831986852,6.431477572732547e-11
2022-04-22,23.757429622556792,2022-04-21,23.757429622604906,4.8114401351995184e-11
2022-04-23,23.54362011987871,2022-04-22,23.543620119938293,5.95825611071632e-11
2022-04-24,22.933401770501455,2022-04-23,22.93340177061114,1.0968648211928667e-10
2022-04-25,22.99506482150368,2022-04-24,22.995064821606807,1.0312817266822094e-10
2022-04-26,23.829317388777547,2022-04-25,23.829317388822325,4.4778403207601514e-11
2022-04-27,23.670440302781618,2022-04-26,23.670440302834105,5.24877918905986e-11
2022-04-28,23.580843707698364,2022-04-27,23.580843707755772,5.7408300335737295e-11
2022-04-29,23.63797917742804,2022-04-28,23.637979177482258,5.4217963452174445e-11
2022-04-30,23.65558116810485,2022-04-29,23.655581168158122,5.327294161361351e-11
2022-05-01,23.32750556985369,2022-04-30,23.32750556992765,7.395684065159003e-11
2022-05-02,23.453255606080596,2022-05-01,23.453255606145817,6.52207177154196e-11
2022-05-03,23.646951019540673,2022-05-02,23.646951019594407,5.3734794391857577e-11
2022-05-04,23.29022035342456,2022-05-03,23.290220353501333,7.677414259887883e-11
2022-05-05,23.62395914083528,2022-05-04,23.623959140890268,5.4988902320474153e-11
2022-05-06,23.84311328016923,2022-05-05,23.8431132802134,4.417088916852663e-11
2022-05-07,23.76910166275037,2022-05-06,23.769101662797926,4.7556625304423505e-11
2022-05-08,23.316225102960523,2022-05-07,23.316225103035322,7.479883379346575e-11
2022-05-09,23.75832794918966,2022-05-08,23.75832794923773,4.807176878784958e-11
2022-05-10,24.316007880339857,2022-05-09,24.31600788036738,2.752287286966748e-11
2022-05-11,24.366156315420184,2022-05-10,24.36615631544636,2.617639438540209e-11
2022-05-12,24.54631333747158,2022-05-11,24.546313337493444,2.1863399979338283e-11
2022-05-13,24.471910400119143,2022-05-12,24.471910400142693,2.355093897676852e-11
2022-05-14,23.93475833469314,2022-05-13,23.934758334733434,4.029487854495528e-11
2022-05-15,23.461330698571636,2022-05-14,23.46133069863633,6.469491609095712e-11
2022-05-16,23.42100225571163,2022-05-15,23.421002255778987,6.73558986363787e-11
2022-05-17,23.78943570678306,2022-05-16,23.789435706829657,4.659739261114737e-11
2022-05-18,23.641573143805452,2022-05-17,23.641573143859475,5.402256419984042e-11
2022-05-19,23.59914224239168,2022-05-18,23.599142242448046,5.636735522784875e-11
2022-05-20,23.653619125018267,2022-05-19,23.653619125071646,5.3379523023977526e-11
2022-05-21,23.489112022349175,2022-05-20,23.489112022412098,6.292211196523567e-11
2022-05-22,22.868825402395636,2022-05-21,22.86882540251264,1.170050722976157e-10
2022-05-23,23.11579431632819,2022-05-22,23.115794316419592,9.140066481450049e-11
2022-05-24,23.522650428380885,2022-05-23,23.522650428441732,6.084732717681618e-11
2022-05-25,23.292598573886135,2022-05-24,23.29259857396272,7.65858487739024e-11
2022-05-26,23.31587119643476,2022-05-25,23.315871196509583,7.482370278921735e-11
2022-05-27,23.87850649010206,2022-05-26,23.878506490144687,4.262901143192721e-11
2022-05-28,23.96079696577525,2022-05-27,23.96079696581451,3.9261038864424336e-11
2022-05-29,23.86805489007616,2022-05-28,23.868054890119236,4.3076653355456074e-11
2022-05-30,23.08812652706448,2022-05-29,23.088126527158444,9.396217137691565e-11
2022-05-31,23.697815775800542,2022-05-30,23.697815775851616,5.1073811846436e-11
2022-06-01,23.633609900553015,2022-05-31,23.633609900607475,5.445954798233288e-11
2022-06-02,23.769586550136196,2022-06-01,23.76958655018373,4.75317563086719e-11
2022-06-03,23.560297842624735,2022-06-02,23.560297842683333,5.859845941813546e-11
2022-06-04,23.423149570438905,2022-06-03,23.423149570506116,6.721023737554788e-11
2022-06-05,22.88405130930335,2022-06-04,22.884051309418584,1.1523582088557305e-10
2022-06-06,22.90372690371598,2022-06-05,22.90372690382897,1.1299050584057113e-10
2022-06-07,23.527745097855018,2022-06-06,23.527745097915556,6.053824108676054e-11
2022-06-08,23.902155848847094,2022-06-07,23.902155848888732,4.163780431554187e-11
2022-06-09,23.615939167690623,2022-06-08,23.61593916774605,5.5425886102966615e-11
2022-06-10,23.209262175557832,2022-06-09,23.209262175641076,8.324363420797454e-11
2022-06-11,23.641292776801272,2022-06-10,23.641292776855312,5.404032776823442e-11
2022-06-12,23.773821895903847,2022-06-11,23.77382189595118,4.7332804342659074e-11
2022-06-13,23.87877897740867,2022-06-12,23.878778977451283,4.261480057721201e-11
2022-06-14,24.53353932777559,2022-06-13,24.533539327797733,2.2144064359963522e-11
2022-06-15,24.22965851636867,2022-06-14,24.229658516398672,3.000266701747023e-11
2022-06-16,24.348672853453735,2022-06-15,24.348672853480373,2.6638247163646156e-11
2022-06-17,23.6628335691996,2022-06-16,23.662833569252484,5.288569582262426e-11
2022-06-18,23.40370408188516,2022-06-17,23.40370408195369,6.853184686406166e-11
2022-06-19,23.798520988070297,2022-06-18,23.798520988116472,4.617461968337011e-11
2022-06-20,23.80496853668452,2022-06-19,23.8049685367304,4.587974444802967e-11
2022-06-21,23.70589723906665,2022-06-20,23.70589723911731,5.065814434601634e-11
2022-06-22,23.472591653763224,2022-06-21,23.472591653827195,6.397016250048182e-11
2022-06-23,23.43202202165021,2022-06-22,23.43202202171683,6.662048690486699e-11
2022-06-24,23.40824274644837,2022-06-23,23.40824274651659,6.821920806032722e-11
2022-06-25,23.555393453814116,2022-06-24,23.555393453873002,5.88862292261183e-11
2022-06-26,23.247549131960422,2022-06-25,23.24754913204054,8.01172461706301e-11
2022-06-27,23.2161909051211,2022-06-26,23.216190905203767,8.266809459200886e-11
2022-06-28,23.248372307744862,2022-06-27,23.248372307824912,8.004974461073289e-11
2022-06-29,23.3639793408476,2022-06-28,23.36397934091891,7.131006896088365e-11
2022-06-30,23.45674248310669,2022-06-29,23.456742483171684,6.499334403997636e-11
2022-07-01,23.51753994098971,2022-06-30,23.51753994105087,6.115996598055062e-11
2022-07-02,23.58543549595991,2022-07-01,23.585435496017055,5.714539952350606e-11
2022-07-03,23.019390470037507,2022-07-02,23.019390470138156,1.0064837852041819e-10
2022-07-04,22.870044497611257,2022-07-03,22.870044497728117,1.1685941103678488e-10
2022-07-05,23.33853454123559,2022-07-04,23.33853454130874,7.315037464650231e-11
2022-07-06,23.508000392206736,2022-07-05,23.508000392268478,6.17426110238739e-11
2022-07-07,23.45591347232106,2022-07-06,23.455913472386108,6.504663474515837e-11
2022-07-08,23.378674178193876,2022-07-07,23.378674178264145,7.026912385299511e-11
2022-07-09,23.515407711861265,2022-07-08,23.515407711922553,6.128786367298744e-11
2022-07-10,22.90044110835045,2022-07-09,22.900441108463806,1.1335643534948758e-10
2022-07-11,23.119756308837516,2022-07-10,23.11975630892855,9.103473530558404e-11
2022-07-12,23.21350660251001,2022-07-11,23.2135066025929,8.289191555377329e-11
2022-07-13,23.25563498049496,2022-07-12,23.25563498057443,7.94706522810884e-11
2022-07-14,23.630308315591492,2022-07-13,23.63030831564613,5.4637183666272904e-11
2022-07-15,23.537994134695268,2022-07-14,23.537994134755188,5.992006890664925e-11
2022-07-16,23.580393770782173,2022-07-15,23.580393770839606,5.74331693314889e-11
2022-07-17,23.633658814585555,2022-07-16,23.63365881464001,5.445599526865408e-11
2022-07-18,23.50082417373306,2022-07-17,23.50082417379525,6.219025294740277e-11
2022-07-19,24.03528296851314,2022-07-18,24.035282968549584,3.644373691713554e-11
2022-07-20,24.04662885016914,2022-07-19,24.04662885020517,3.603162213039468e-11
2022-07-21,23.85626600357949,2022-07-20,23.856266003623077,4.3588244125203346e-11
2022-07-22,23.71947582572631,2022-07-21,23.71947582577629,4.997957603336545e-11
2022-07-23,23.663807789506336,2022-07-22,23.663807789559172,5.283595783112105e-11
2022-07-24,23.431236793775543,2022-07-23,23.431236793842217,6.6673777610049e-11
2022-07-25,23.569212447601895,2022-07-24,23.569212447659975,5.807976322103059e-11
2022-07-26,23.747831213612233,2022-07-25,23.74783121366081,4.857625413023925e-11
2022-07-27,23.626804063502224,2022-07-26,23.626804063557053,5.482903020492813e-11
2022-07-28,23.859087130510275,2022-07-27,23.85908713055374,4.346389914644533e-11
2022-07-29,24.02763655494362,2022-07-28,24.027636554980344,3.672440129776078e-11
2022-07-30,23.869550801593626,2022-07-29,23.86955080163663,4.3005599081880064e-11
2022-07-31,23.469059883605528,2022-07-30,23.469059883669726,6.419753617592505e-11
2022-08-01,23.376559586832464,2022-07-31,23.376559586902882,7.041833782750473e-11
2022-08-02,23.50774429382304,2022-08-01,23.5077442938848,6.176037459226791e-11
2022-08-03,23.740078465713314,2022-08-02,23.74007846576227,4.89563944938709e-11
2022-08-04,23.54382407898103,2022-08-03,23.5438240790406,5.95719029661268e-11
2022-08-05,23.3951664874467,2022-08-04,23.395166487515823,6.912159733474255e-11
2022-08-06,23.643546490918176,2022-08-05,23.643546490972096,5.39195355031552e-11
2022-08-07,23.187792187542943,2022-08-06,23.187792187627995,8.505196547048399e-11
2022-08-08,23.050747457348542,2022-08-07,23.050747457446086,9.754330676514655e-11
2022-08-09,23.54710742674409,2022-08-08,23.547107426803468,5.937650371379277e-11
2022-08-10,23.518631905409684,2022-08-09,23.518631905470777,6.109246442065341e-11
2022-08-11,23.880797095220117,2022-08-10,23.880797095262647,4.2529535448920797e-11
2022-08-12,23.89408466105919,2022-08-11,23.894084661101157,4.196820668767032e-11
2022-08-13,23.566321288411032,2022-08-12,23.56632128846928,5.824674076393421e-11
2022-08-14,23.49828754806697,2022-08-13,23.498287548129312,6.234301963559119e-11
2022-08-15,23.36679561139623,2022-08-14,23.366795611467342,7.111111699487083e-11
2022-08-16,23.736343373546763,2022-08-15,23.736343373595904,4.914113560516853e-11
2022-08-17,23.472942760208717,2022-08-16,23.472942760272666,6.394884621840902e-11
2022-08-18,23.734305754597013,2022-08-17,23.734305754646254,4.924061158817494e-11
2022-08-19,23.4312728523828,2022-08-18,23.43127285244947,6.66702248963702e-11
2022-08-20,23.977754286368462,2022-08-19,23.97775428640707,3.8607339547525044e-11
2022-08-21,23.632054745543357,2022-08-20,23.632054745597898,5.454126039694529e-11
2022-08-22,23.486386235244023,2022-08-21,23.486386235307123,6.30997476491757e-11
2022-08-23,23.64411714884418,2022-08-22,23.64411714889807,5.3887561080046e-11
2022-08-24,23.631370648169167,2022-08-23,23.631370648223744,5.4576787533733295e-11
2022-08-25,23.543509132804772,2022-08-24,23.54350913286436,5.95896665345208e-11
2022-08-26,23.419162191366656,2022-08-25,23.419162191434136,6.748024361513671e-11
2022-08-27,24.00844275906438,2022-08-26,24.008442759101815,3.743494403352088e-11
2022-08-28,23.620328047048226,2022-08-27,23.620328047103413,5.518785428648698e-11
2022-08-29,23.274550948361604,2022-08-28,23.274550948439582,7.79785125359922e-11
2022-08-30,23.61173787418207,2022-08-29,23.61173787423773,5.566036520576745e-11
2022-08-31,23.8068159504197,2022-08-30,23.8068159504655,4.579803203341726e-11
2022-09-01,23.748152993361963,2022-08-31,23.748152993410525,4.856204327552405e-11
2022-09-02,23.52263504047808,2022-09-01,23.52263504053893,6.085087989049498e-11
2022-09-03,23.5973093849386,2022-09-02,23.597309384995068,5.646683121085516e-11
2022-09-04,22.97632722616662,2022-09-03,22.9763272262717,1.0507861247788242e-10
2022-09-05,22.907534064097092,2022-09-04,22.90753406420965,1.1255707477175747e-10
2022-09-06,23.292861396995928,2022-09-05,23.292861397072496,7.65680852055084e-11
2022-09-07,23.856412043021862,2022-09-06,23.856412043065443,4.3581138697845745e-11
2022-09-08,23.69677110332281,2022-09-07,23.696771103373933,5.112354983793921e-11
2022-09-09,23.592359860741112,2022-09-08,23.592359860797863,5.67510483051592e-11
2022-09-10,23.73104148159406,2022-09-09,23.731041481643462,4.9404036417399766e-11
2022-09-11,23.29823621712644,2022-09-10,23.298236217202597,7.615597041876754e-11
2022-09-12,23.246134549305168,2022-09-11,23.246134549385395,8.022738029467291e-11
2022-09-13,23.596174403165033,2022-09-12,23.596174403221568,5.653433277075237e-11
2022-09-14,23.861661133451584,2022-09-13,23.861661133494934,4.335021230872371e-11
2022-09-15,23.607907330749725,2022-09-14,23.607907330805602,5.587708074017428e-11
2022-09-16,24.01711093840772,2022-09-15,24.017110938444834,3.711519980242883e-11
2022-09-17,23.542547543608283,2022-09-16,23.54254754366793,5.964650995338161e-11
2022-09-18,23.102635906596664,2022-09-17,23.102635906689272,9.260858746529266e-11
2022-09-19,23.48088588060255,2022-09-18,23.480885880665994,6.344436087601935e-11
2022-09-20,23.65246903474954,2022-09-19,23.65246903480298,5.3439919156517135e-11
2022-09-21,23.412630357694898,2022-09-20,23.41263035776282,6.792078011130798e-11
2022-09-22,23.750666714670032,2022-09-21,23.750666714718474,4.844125101044483e-11
2022-09-23,23.638954796022514,2022-09-22,23.638954796076682,5.416822546067124e-11
2022-09-24,23.65558462768316,2022-09-23,23.65558462773643,5.326938889993471e-11
2022-09-25,23.21632332132962,2022-09-24,23.21632332141228,8.265743645097245e-11
2022-09-26,23.19159005783449,2022-09-25,23.191590057919218,8.472866852571315e-11
2022-09-27,23.49801156062256,2022-09-26,23.498011560684926,6.236433591766399e-11
2022-09-28,23.606422681896323,2022-09-27,23.60642268195228,5.595879315478669e-11
2022-09-29,23.667440547828644,2022-09-28,23.667440547881288,5.264411129246582e-11
2022-09-30,23.347710906739003,2022-09-29,23.347710906811482,7.247891176120902e-11
2022-10-01,23.380029767706574,2022-09-30,23.38002976777675,7.01767532973463e-11
2022-10-02,22.55231486691035,2022-10-01,22.552314867070923,1.6057200014074624e-10
2022-10-03,22.74856155253058,2022-10-02,22.748561552662537,1.319548914580082e-10
2022-10-04,23.041042049088247,2022-10-03,23.041042049186743,9.849543403106509e-11
2022-10-05,23.039731641865153,2022-10-04,23.039731641963773,9.86197790098231e-11
2022-10-06,23.003037861449915,2022-10-05,23.003037861552222,1.0230749580841803e-10
2022-10-07,23.210961498905014,2022-10-06,23.210961498988116,8.310152566082252e-11
2022-10-08,23.031993958345684,2022-10-07,23.03199395844507,9.938716516444401e-11
2022-10-09,22.4819296724183,2022-10-08,22.481929672590574,1.722746389987151e-10
2022-10-10,22.42550717590251,2022-10-09,22.425507176084785,1.822755280045385e-10
2022-10-11,22.89739134535463,2022-10-10,22.89739134546834,1.1370815400368883e-10
2022-10-12,22.950571761742783,2022-10-11,22.950571761850604,1.078213074379164e-10
2022-10-13,22.846202426713432,2022-10-12,22.84620242683311,1.1967671298407367e-10
2022-10-14,23.585411756479814,2022-10-13,23.58541175653696,5.714539952350606e-11
2022-10-15,23.296928488931464,2022-10-14,23.29692848900772,7.625544640177395e-11
2022-10-16,22.639969693438484,2022-10-15,22.639969693585577,1.4709300444337714e-10
2022-10-17,22.737051594382628,2022-10-16,22.73705159451611,1.3348255833989242e-10
2022-10-18,22.964102076725155,2022-10-17,22.964102076831523,1.06368247543287e-10
2022-10-19,23.066680713806377,2022-10-18,23.066680713902375,9.599787631486834e-11
2022-10-20,22.845610340630973,2022-10-19,22.845610340750724,1.1975131997132848e-10
2022-10-21,22.921502346106873,2022-10-20,22.921502346217874,1.1100098618044285e-10
2022-10-22,23.06627911044615,2022-10-21,23.06627911054219,9.604050887901394e-11
2022-10-23,22.693913832969702,2022-10-22,22.693913833109068,1.3936585219198605e-10
2022-10-24,23.016760832405488,2022-10-23,23.016760832506403,1.0091483204632823e-10
2022-10-25,23.295329838506703,2022-10-24,23.295329838583083,7.637979138053197e-11
2022-10-26,23.95672643678496,2022-10-25,23.95672643682438,3.941735826629156e-11
2022-10-27,24.210810577122828,2022-10-26,24.210810577153403,3.057465391975711e-11
2022-10-28,23.85061826985037,2022-10-27,23.850618269894202,4.383338136904058e-11
2022-10-29,23.717728465091675,2022-10-28,23.717728465141736,5.006128844797786e-11
2022-10-30,23.796799297457767,2022-10-29,23.796799297504023,4.625633209798252e-11
2022-10-31,23.357315895865653,2022-10-30,23.357315895937443,7.178968530752172e-11
2022-11-01,23.683729403003294,2022-10-31,23.68372940305509,5.17950127232325e-11
2022-11-02,23.397918580537503,2022-11-01,23.397918580606433,6.892975079608732e-11
2022-11-03,23.86975238396394,2022-11-02,23.869752384006947,4.3005599081880064e-11
2022-11-04,23.37990701815811,2022-11-03,23.379907018228298,7.01874114383827e-11
2022-11-05,23.75855359198751,2022-11-04,23.75855359203557,4.8061110646813177e-11
