Date,Stored_Lagged_Log_Volume,Expected_Source_Date,Expected_Previous_Day_Log_Volume,Absolute_Difference
2021-12-01,24.326276750366297,2021-11-30,24.326276750393536,2.723865577536344e-11
2021-12-02,24.33034382724612,2021-12-01,24.33034382727325,2.7128521651320625e-11
2021-12-03,24.20080581811699,2021-12-02,24.200805818147874,3.0883740009812755e-11
2021-12-04,24.406859702289513,2021-12-03,24.406859702314645,2.5131896563834744e-11
2021-12-05,24.84044237891157,2021-12-04,24.84044237892786,1.6292744930979097e-11
2021-12-06,24.33952624116923,2021-12-05,24.339526241196115,2.688338440748339e-11
2021-12-07,24.353119758795003,2021-12-06,24.353119758821524,2.652100761224574e-11
2021-12-08,24.240075450945813,2021-12-07,24.24007545097551,2.969713364109339e-11
2021-12-09,24.07245737027439,2021-12-08,24.0724573703095,3.511146928758535e-11
2021-12-10,24.111161044048604,2021-12-09,24.111161044082387,3.3782754371713963e-11
2021-12-11,24.156155830748265,2021-12-10,24.156155830780556,3.229061462661775e-11
2021-12-12,23.972704591246817,2021-12-11,23.97270459128561,3.879208065882267e-11
2021-12-13,23.811541903701528,2021-12-12,23.81154190374711,4.558131649901043e-11
2021-12-14,24.19419845639346,2021-12-13,24.194198456424544,3.108624468950438e-11
2021-12-15,24.268235054921075,2021-12-14,24.268235054949944,2.886935135393287e-11
2021-12-16,24.32172342824248,2021-12-15,24.32172342826985,2.737010618147906e-11
2021-12-17,24.02898522611448,2021-12-16,24.028985226151153,3.667466330625757e-11
2021-12-18,24.216821328034683,2021-12-17,24.216821328065077,3.0393465522138285e-11
2021-12-19,23.98513573495921,2021-12-18,23.98513573499753,3.83195697395422e-11
2021-12-20,23.948284907818984,2021-12-19,23.94828490785874,3.9754866065777605e-11
2021-12-21,24.156023322055876,2021-12-20,24.156023322088174,3.2297720053975354e-11
2021-12-22,24.021167382181048,2021-12-21,24.02116738221801,3.696243311424041e-11
2021-12-23,23.919813413829058,2021-12-22,23.919813413869964,4.090594529770897e-11
2021-12-24,24.06343419802564,2021-12-23,24.06343419806107,3.5431213518677396e-11
2021-12-25,23.916533031155765,2021-12-24,23.916533031196803,4.1037395703824586e-11
2021-12-26,23.669316722293782,2021-12-25,23.669316722346327,5.254463530945941e-11
2021-12-27,23.76609030660428,2021-12-26,23.76609030665198,4.7698733851575525e-11
2021-12-28,23.91474356878833,2021-12-27,23.914743568829444,4.1112002691079397e-11
2021-12-29,24.232730811110866,2021-12-28,24.232730811140772,2.990674374814262e-11
2021-12-30,24.1261027504747,2021-12-29,24.12610275050798,3.327826902932429e-11
2021-12-31,24.007423319932485,2021-12-30,24.007423319969956,3.7470471170308883e-11
2022-01-01,24.33348546260177,2021-12-31,24.33348546262882,2.7046809236708214e-11
2022-01-02,23.92530743820885,2022-01-01,23.92530743824953,4.0678571622265736e-11
2022-01-03,24.053739190498582,2022-01-02,24.053739190534362,3.5779379459199845e-11
2022-01-04,24.221941602582724,2022-01-03,24.22194160261296,3.0237146120271063e-11
2022-01-05,24.472644679270676,2022-01-04,24.47264467929421,2.3533175408374518e-11
2022-01-06,24.33015089501273,2022-01-05,24.330150895039864,2.7135627078678226e-11
2022-01-07,24.131374225458277,2022-01-06,24.13137422549138,3.310418605906307e-11
2022-01-08,25.156420466646654,2022-01-07,25.156420466658535,1.1880274541908875e-11
2022-01-09,24.057837395059085,2022-01-08,24.057837395094715,3.5630165484690224e-11
2022-01-10,23.781709230394423,2022-01-09,23.781709230441386,4.696332212006382e-11
2022-01-11,24.192253706708915,2022-01-10,24.19225370674006,3.114664082204399e-11
2022-01-12,23.993885512886255,2022-01-11,23.993885512924237,3.7982061940056155e-11
2022-01-13,24.234809445596653,2022-01-12,24.234809445626503,2.984990032928181e-11
2022-01-14,24.588011370231424,2022-01-13,24.588011370252392,2.0968116132280556e-11
2022-01-15,23.88355460720501,2022-01-14,23.883554607247422,4.241229589752038e-11
2022-01-16,23.63405813021384,2022-01-15,23.634058130268276,5.4434678986581275e-11
2022-01-17,23.60818374097066,2022-01-16,23.60818374102652,5.5859317171780276e-11
2022-01-18,23.80015885114209,2022-01-17,23.800158851188193,4.61035654097941e-11
2022-01-19,23.833094769902296,2022-01-18,23.833094769946904,4.460787295101909e-11
2022-01-20,23.862732294718583,2022-01-19,23.86273229476189,4.3307579744578106e-11
2022-01-21,23.737919660546307,2022-01-20,23.73791966059537,4.906297590423492e-11
2022-01-22,24.484744798200797,2022-01-21,24.484744798224046,2.3248958314070478e-11
2022-01-23,24.404979311776422,2022-01-22,24.404979311801608,2.518518726901675e-11
2022-01-24,23.982053518803728,2022-01-23,23.982053518842164,3.843680929094262e-11
2022-01-25,24.45751672748629,2022-01-24,24.457516727510182,2.389199948993337e-11
2022-01-26,23.997697065070454,2022-01-25,23.997697065108294,3.7839953392904135e-11
2022-01-27,24.167669505531286,2022-01-26,24.16766950556321,3.19246851177013e-11
2022-01-28,23.94379735555695,2022-01-27,23.94379735559688,3.993250174971763e-11
2022-01-29,23.825105720548702,2022-01-28,23.82510572059367,4.496669703257794e-11
2022-01-30,23.56783697025161,2022-01-29,23.56783697030977,5.8161475635643e-11
2022-01-31,23.40726569616492,2022-01-30,23.40726569623321,6.829026233390323e-11
2022-02-01,23.75507593152482,2022-01-31,23.75507593157305,4.82280881897168e-11
2022-02-02,23.733320076174746,2022-02-01,23.733320076224032,4.928679686599935e-11
2022-02-03,23.67583950364319,2022-02-02,23.675839503695393,5.220357479629456e-11
2022-02-04,23.645972194120812,2022-02-03,23.6459721941746,5.3788085097039584e-11
2022-02-05,24.10467575812537,2022-02-04,24.10467575815937,3.3999469906120794e-11
2022-02-06,23.70148801031965,2022-02-05,23.701488010370536,5.0885518021459575e-11
2022-02-07,23.50469643769041,2022-02-06,23.504696437752354,6.194511570356553e-11
2022-02-08,24.078134978824774,2022-02-07,24.078134978859694,3.4919622748930124e-11
2022-02-09,24.222176534869075,2022-02-08,24.222176534899305,3.023004069291346e-11
2022-02-10,23.869394063010255,2022-02-09,23.869394063053274,4.3019809936595266e-11
2022-02-11,24.193430933152417,2022-02-10,24.19343093318353,3.111466639893479e-11
2022-02-12,24.017431892405337,2022-02-11,24.01743189244243,3.709388352035603e-11
2022-02-13,23.62206808617604,2022-02-12,23.622068086231128,5.508837830348057e-11
2022-02-14,23.41393852081452,2022-02-13,23.41393852088235,6.783196226933796e-11
2022-02-15,23.759553654101765,2022-02-14,23.759553654149776,4.801137265530997e-11
2022-02-16,23.84658444974433,2022-02-15,23.84658444978834,4.4011017052980606e-11
2022-02-17,23.708571322838218,2022-02-16,23.708571322888737,5.051958851254312e-11
2022-02-18,23.99080468696889,2022-02-17,23.99080468700699,3.809930149145657e-11
2022-02-19,23.872148620495953,2022-02-18,23.87214862053885,4.289901767151605e-11
2022-02-20,23.343326572923065,2022-02-19,23.343326572995863,7.279865599230106e-11
2022-02-21,23.632381734687534,2022-02-20,23.632381734742058,5.452349682855129e-11
2022-02-22,24.100184282707193,2022-02-21,24.100184282741345,3.4152236594309215e-11
2022-02-23,23.96167564322479,2022-02-22,23.961675643264023,3.923261715499393e-11
2022-02-24,23.8074243705416,2022-02-23,23.807424370587366,4.576605761030805e-11
2022-02-25,24.56021614240826,2022-02-24,24.56021614242982,2.155786660296144e-11
2022-02-26,24.002129814172033,2022-02-25,24.002129814209702,3.766942313632171e-11
2022-02-27,23.583610947226784,2022-02-26,23.583610947284033,5.724842822019127e-11
2022-02-28,23.878141773700225,2022-02-27,23.87814177374287,4.264322228664241e-11
2022-03-01,24.298136769629124,2022-02-28,24.298136769657145,2.802025278469955e-11
2022-03-02,24.203861030535386,2022-03-01,24.20386103056617,3.078426402680634e-11
2022-03-03,24.096856044331652,2022-03-02,24.096856044365918,3.426592343203083e-11
2022-03-04,23.940852134451475,2022-03-03,23.940852134491525,4.004974130111805e-11
2022-03-05,24.07374068856721,2022-03-04,24.07374068860228,3.5068836723439745e-11
2022-03-06,23.555061556058806,2022-03-05,23.555061556117714,5.89075455081911e-11
2022-03-07,23.70617777517257,2022-03-06,23.706177775223214,5.064393349130114e-11
2022-03-08,24.074787685220453,2022-03-07,24.074787685255483,3.502975687297294e-11
2022-03-09,23.97273229953079,2022-03-08,23.972732299569586,3.879563337250147e-11
2022-03-10,24.19784133744128,2022-03-09,24.197841337472255,3.097611056546157e-11
2022-03-11,24.159768092521283,2022-03-10,24.15976809255346,3.217692778889614e-11
2022-03-12,23.995299055359244,2022-03-11,23.995299055397172,3.792877123487415e-11
2022-03-13,23.405413488674863,2022-03-12,23.40541348874328,6.841816002634005e-11
2022-03-14,23.574015419025052,2022-03-13,23.574015419082855,5.780265155408415e-11
2022-03-15,23.914653667653223,2022-03-14,23.914653667694342,4.1119108118437e-11
2022-03-16,23.898565915364134,2022-03-15,23.898565915405914,4.177991286269389e-11
2022-03-17,24.40252204055857,2022-03-16,24.40252204058381,2.524203068787756e-11
2022-03-18,23.814744608422313,2022-03-17,23.81474460846775,4.5435655238179606e-11
2022-03-19,24.261949092762496,2022-03-18,24.261949092791546,2.9050539751551696e-11
2022-03-20,23.70209877710183,2022-03-19,23.702098777152685,5.085354359835037e-11
2022-03-21,23.725375068514193,2022-03-20,23.725375068563874,4.9681148084346205e-11
2022-03-22,23.92664392064225,2022-03-21,23.926643920682874,4.062528091708373e-11
2022-03-23,24.18914711592851,2022-03-22,24.189147115959752,3.1242564091371605e-11
2022-03-24,23.95181247118945,2022-03-23,23.951812471229065,3.9616310232304386e-11
2022-03-25,24.15863892874272,2022-03-24,24.15863892877493,3.220890221200534e-11
2022-03-26,24.14342932075565,2022-03-25,24.143429320788357,3.270628212703741e-11
2022-03-27,23.55356057277089,2022-03-26,23.553560572829888,5.899636335016112e-11
2022-03-28,24.061199962978613,2022-03-27,24.061199963014122,3.550937321961101e-11
2022-03-29,24.31679494228176,2022-03-28,24.31679494230926,2.7501556587594678e-11
2022-03-30,24.169980065251295,2022-03-29,24.169980065283145,3.185007813044649e-11
2022-03-31,24.102009134012143,2022-03-30,24.102009134046234,3.409184046176961e-11
2022-04-01,24.229646531746955,2022-03-31,24.229646531776957,3.000266701747023e-11
2022-04-02,24.365122975858434,2022-04-01,24.365122975884635,2.6201263381153694e-11
2022-04-03,24.10210152228261,2022-04-02,24.10210152231669,3.4081182320733205e-11
2022-04-04,23.958581685419976,2022-04-03,23.958581685459322,3.934630399271555e-11
2022-04-05,24.204499324875695,2022-04-04,24.204499324906468,3.077360588576994e-11
2022-04-06,24.11241101688998,2022-04-05,24.11241101692372,3.374012180756836e-11
2022-04-07,24.396864019606657,2022-04-06,24.39686401963204,2.538413923502958e-11
2022-04-08,23.985276746348713,2022-04-07,23.985276746387026,3.83124643121846e-11
2022-04-09,24.02707070336122,2022-04-08,24.027070703397964,3.674571757983358e-11
2022-04-10,23.499022815956096,2022-04-09,23.4990228160184,6.230393978512438e-11
2022-04-11,23.594255162232244,2022-04-10,23.594255162288885,5.6640914181116386e-11
2022-04-12,24.248152103790183,2022-04-11,24.24815210381964,2.945554911093495e-11
2022-04-13,24.156978837841187,2022-04-12,24.156978837873456,3.226929834454495e-11
2022-04-14,24.044377087670032,2022-04-13,24.044377087706145,3.611333454500709e-11
2022-04-15,23.915469171452095,2022-04-14,23.91546917149318,4.108358098164899e-11
2022-04-16,23.803194751848288,2022-04-15,23.80319475189425,4.596145686264208e-11
2022-04-17,23.54661603457996,2022-04-16,23.54661603463937,5.941203085058078e-11
2022-04-18,23.6723064775782,2022-04-17,23.672306477630592,5.239186862127099e-11
2022-04-19,24.24091743316572,2022-04-18,24.24091743319539,2.9668711931662983e-11
2022-04-20,23.954196965637067,2022-04-19,23.954196965676587,3.952038696297677e-11
2022-04-21,24.049004213127876,2022-04-20,24.049004213163823,3.594635700210347e-11
2022-04-22,24.28920861554553,2022-04-21,24.289208615573802,2.8272495455894386e-11
2022-04-23,24.05588871477223,2022-04-22,24.055888714807935,3.5704772471945034e-11
2022-04-24,23.50444389307777,2022-04-23,23.504443893139737,6.196643198563834e-11
2022-04-25,23.611657756644593,2022-04-24,23.61165775670026,5.566747063312505e-11
2022-04-26,24.291268647410707,2022-04-25,24.29126864743892,2.8212099323354778e-11
2022-04-27,24.2662257213104,2022-04-26,24.266225721339328,2.892974748647248e-11
2022-04-28,24.156640440410506,2022-04-27,24.156640440442786,3.227995648558135e-11
2022-04-29,24.24679013465321,2022-04-28,24.24679013468271,2.949818167508056e-11
2022-04-30,24.15347153437641,2022-04-29,24.153471534408794,3.2382985182266566e-11
2022-05-01,23.896964938001048,2022-04-30,23.8969649380429,4.18509671362699e-11
2022-05-02,24.019204924022286,2022-05-01,24.019204924059316,3.702993467413762e-11
2022-05-03,24.217426477638465,2022-05-02,24.217426477668837,3.037214924006548e-11
2022-05-04,24.031138984454778,2022-05-03,24.031138984491367,3.658939817796636e-11
2022-05-05,24.327523905491837,2022-05-04,24.327523905519048,2.7210234065933037e-11
2022-05-06,24.48693398168874,2022-05-05,24.48693398171194,2.319922032256727e-11
2022-05-07,24.35545793508169,2022-05-06,24.35545793510815,2.645705876602733e-11
2022-05-08,23.916860628784885,2022-05-07,23.91686062882591,4.1023184849109384e-11
2022-05-09,24.32775888155433,2022-05-08,24.32775888158153,2.7199575924896635e-11
2022-05-10,24.87202747966775,2022-05-09,24.872027479683535,1.5784706874910626e-11
2022-05-11,24.814456076469337,2022-05-10,24.814456076486053,1.6715517858756357e-11
2022-05-12,24.977300789540177,2022-05-11,24.977300789554384,1.4207302001523203e-11
2022-05-13,24.927796850324604,2022-05-12,24.927796850339533,1.4928502878319705e-11
2022-05-14,24.48076433187799,2022-05-13,24.48076433190133,2.334132886971929e-11
2022-05-15,24.075968412516644,2022-05-14,24.07596841255163,3.498712430882733e-11
2022-05-16,23.975010400168852,2022-05-15,23.97501040020756,3.870681553053146e-11
2022-05-17,24.208004331596836,2022-05-16,24.2080043316275,3.0663471761727124e-11
2022-05-18,24.09405464472168,2022-05-17,24.094054644756042,3.4361846701358445e-11
2022-05-19,24.166413162962165,2022-05-18,24.16641316299413,3.196376496816811e-11
2022-05-20,24.242940759914138,2022-05-19,24.242940759943743,2.9604763085444574e-11
2022-05-21,24.149135753111196,2022-05-20,24.149135753143717,3.2521541015739786e-11
2022-05-22,23.57251697020438,2022-05-21,23.572516970262267,5.788791668237536e-11
2022-05-23,23.79741791443933,2022-05-22,23.797417914485557,4.622791038855212e-11
2022-05-24,24.17272799262603,2022-05-23,24.172727992657794,3.176481300215528e-11
2022-05-25,24.004797395807824,2022-05-24,24.004797395845394,3.75699471533153e-11
2022-05-26,24.03836282839899,2022-05-25,24.03836282843532,3.633005007941392e-11
2022-05-27,24.328065757976717,2022-05-26,24.32806575800391,2.7192470497539034e-11
2022-05-28,24.322822310226588,2022-05-27,24.322822310253926,2.7338131758369855e-11
2022-05-29,24.293349864064997,2022-05-28,24.293349864093152,2.815525590449397e-11
2022-05-30,23.61883995070335,2022-05-29,23.61883995075862,5.526956670109939e-11
2022-05-31,24.393930231398528,2022-05-30,24.39393023142399,2.546229893596319e-11
2022-06-01,24.235951241709596,2022-05-31,24.23595124173941,2.9814373192493804e-11
2022-06-02,24.44014504709155,2022-06-01,24.440145047115863,2.4311219704031828e-11
2022-06-03,24.093438973891516,2022-06-02,24.093438973925903,3.438671569711005e-11
2022-06-04,23.98809150855593,2022-06-03,23.98809150859413,3.8202330188141786e-11
2022-06-05,23.531967742114016,2022-06-04,23.5319677421743,6.02824457018869e-11
2022-06-06,23.571894194534742,2022-06-05,23.57189419459267,5.792699653284217e-11
2022-06-07,24.187354659960892,2022-06-06,24.18735465999219,3.129940751023241e-11
2022-06-08,24.43123624456405,2022-06-07,24.43123624458858,2.452793523843866e-11
2022-06-09,24.132499478102275,2022-06-08,24.132499478135344,3.306865892227506e-11
2022-06-10,23.80020958347084,2022-06-09,23.800209583516942,4.61035654097941e-11
2022-06-11,24.120035983750935,2022-06-10,24.120035983784415,3.348077370901592e-11
2022-06-12,24.02819364149312,2022-06-11,24.02819364152982,3.6699532302009175e-11
2022-06-13,24.254415471739772,2022-06-12,24.254415471769043,2.927080799963733e-11
2022-06-14,24.945777209534818,2022-06-13,24.945777209549476,1.4658496638730867e-11
2022-06-15,24.653395429108684,2022-06-14,24.653395429128324,1.963940121640917e-11
2022-06-16,24.728997868561756,2022-06-15,24.728997868579967,1.8211210317531368e-11
2022-06-17,24.16317019899043,2022-06-16,24.163170199022495,3.206679366485332e-11
2022-06-18,24.023995215586996,2022-06-17,24.023995215623852,3.6855851703876397e-11
2022-06-19,24.461160114753845,2022-06-18,24.46116011477765,2.3803181647963356e-11
2022-06-20,24.287996674342185,2022-06-19,24.28799667437049,2.830446987900359e-11
2022-06-21,24.15137965251176,2022-06-20,24.151379652544207,3.2446934028484975e-11
2022-06-22,24.08953399229753,2022-06-21,24.089533992332047,3.451816610322567e-11
2022-06-23,24.075790819234587,2022-06-22,24.075790819269585,3.4997782449863735e-11
2022-06-24,23.98857083811101,2022-06-23,23.988570838149194,3.8184566619747784e-11
2022-06-25,23.940451631237107,2022-06-24,23.940451631277174,4.006750486951205e-11
2022-06-26,23.634122925590553,2022-06-25,23.63412292564498,5.4427573559223674e-11
2022-06-27,23.615145928790337,2022-06-26,23.61514592884581,5.547207138079102e-11
2022-06-28,23.766153401230333,2022-06-27,23.766153401278032,4.7698733851575525e-11
2022-06-29,23.785793543567053,2022-06-28,23.78579354361382,4.6767922867729794e-11
2022-06-30,23.882508012762433,2022-06-29,23.88250801280489,4.2458481175344787e-11
2022-07-01,23.99158836938368,2022-06-30,23.99158836942175,3.806732706834737e-11
2022-07-02,24.149726437770415,2022-07-01,24.149726437802915,3.250022473366698e-11
2022-07-03,23.619200909757215,2022-07-02,23.619200909812463,5.524825041902659e-11
2022-07-04,23.519987377743067,2022-07-03,23.519987377804078,6.1010752006041e-11
2022-07-05,23.79571088971098,2022-07-04,23.795710889757284,4.630607008948573e-11
2022-07-06,24.008511517160574,2022-07-05,24.008511517198006,3.743139131984208e-11
2022-07-07,23.92596934026365,2022-07-06,23.925969340304302,4.065370262651413e-11
2022-07-08,23.974220490780073,2022-07-07,23.97422049081881,3.873523723996186e-11
2022-07-09,24.633283522824637,2022-07-08,24.633283522844675,2.0037305148434825e-11
2022-07-10,24.11242868853968,2022-07-09,24.112428688573416,3.373656909388956e-11
2022-07-11,24.07977289232155,2022-07-10,24.07977289235641,3.4859226616390515e-11
2022-07-12,23.907560528586032,2022-07-11,23.90756052862744,4.140687792641984e-11
2022-07-13,23.974036375165976,2022-07-12,23.974036375204722,3.874589538099826e-11
2022-07-14,24.22105834055134,2022-07-13,24.221058340581607,3.026556782970147e-11
2022-07-15,24.162360727642763,2022-07-14,24.162360727674855,3.2091662660604925e-11
2022-07-16,23.97772404731201,2022-07-15,23.977724047350613,3.860378683384624e-11
2022-07-17,23.91386374599489,2022-07-16,23.91386374603604,4.11475298278674e-11
2022-07-18,23.85561607588576,2022-07-17,23.855616075929372,4.361311312095495e-11
2022-07-19,24.411506976430903,2022-07-18,24.41150697645592,2.5018209726113128e-11
2022-07-20,24.610282835969976,2022-07-19,24.610282835990482,2.050626335403649e-11
2022-07-21,24.48289609610627,2022-07-20,24.48289609612956,2.3291590878216084e-11
2022-07-22,24.23871446049126,2022-07-21,24.238714460520995,2.973621349156019e-11
2022-07-23,24.170759979878603,2022-07-22,24.17075997991043,3.182520913469489e-11
2022-07-24,23.902227553749032,2022-07-23,23.902227553790663,4.163069888818427e-11
2022-07-25,23.883049415688102,2022-07-24,23.88304941573054,4.2437164893271984e-11
2022-07-26,24.294896652132344,2022-07-25,24.294896652160453,2.8109070626669563e-11
2022-07-27,24.07753490504411,2022-07-26,24.07753490507905,3.4940939031002927e-11
2022-07-28,24.181440577097874,2022-07-27,24.18144057712936,3.148770133520884e-11
2022-07-29,24.41744089849729,2022-07-28,24.41744089852216,2.4868995751603507e-11
2022-07-30,24.303647909077743,2022-07-29,24.30364790910561,2.786748609651113e-11
2022-07-31,24.06074989649172,2022-07-30,24.06074989652725,3.552713678800501e-11
2022-08-01,23.882544167901663,2022-07-31,23.88254416794412,4.2454928461665986e-11
2022-08-02,23.975543908977205,2022-08-01,23.97554390901589,3.8685499248458655e-11
2022-08-03,24.069276414585644,2022-08-02,24.06927641462087,3.5225156125306967e-11
2022-08-04,23.992384863756023,2022-08-03,23.99238486379407,3.8046010786274564e-11
2022-08-05,23.946939325359672,2022-08-04,23.94693932539948,3.980815677095961e-11
2022-08-06,24.086458399447164,2022-08-05,24.08645839948179,3.462474751358968e-11
2022-08-07,23.494494878051103,2022-08-06,23.494494878113688,6.258460416574962e-11
2022-08-08,23.488755485472712,2022-08-07,23.488755485535656,6.294342824730847e-11
2022-08-09,24.0758171137071,2022-08-08,24.075817113742094,3.4994229736184934e-11
2022-08-10,23.882634482234483,2022-08-09,23.882634482276934,4.2451375747987186e-11
2022-08-11,24.21483491268678,2022-08-10,24.214834912717233,3.0453861654677894e-11
2022-08-12,24.3376112899384,2022-08-11,24.337611289965334,2.6933122398986598e-11
2022-08-13,24.02889917847777,2022-08-12,24.028899178514443,3.667466330625757e-11
2022-08-14,23.85820974013345,2022-08-13,23.858209740176953,4.3502978996912134e-11
2022-08-15,23.858504957515414,2022-08-14,23.858504957558907,4.349232085587573e-11
2022-08-16,24.282136307035696,2022-08-15,24.282136307064167,2.8471447421907214e-11
2022-08-17,24.046634484391653,2022-08-16,24.046634484427685,3.603162213039468e-11
2022-08-18,24.155044898050612,2022-08-17,24.15504489808294,3.232969447708456e-11
2022-08-19,23.890747863303005,2022-08-18,23.890747863345116,4.211031523482234e-11
2022-08-20,24.424805073280368,2022-08-19,24.424805073305052,2.468425464030588e-11
2022-08-21,24.04092474954152,2022-08-20,24.04092474957776,3.623767952376511e-11
2022-08-22,23.863198350912914,2022-08-21,23.8631983509562,4.3286263462505303e-11
2022-08-23,24.17852513748584,2022-08-22,24.178525137517415,3.157651917717885e-11
2022-08-24,24.18519075776413,2022-08-23,24.185190757795493,3.136335635645082e-11
2022-08-25,24.187821461241416,2022-08-24,24.1878214612727,3.128519665551721e-11
2022-08-26,24.158177761907048,2022-08-25,24.158177761939278,3.2230218494078144e-11
2022-08-27,24.468686045560258,2022-08-26,24.46868604558388,2.362199325034453e-11
2022-08-28,24.12834666080964,2022-08-27,24.128346660842844,3.320366204206948e-11
2022-08-29,23.916487821623974,2022-08-28,23.916487821665015,4.1040948417503387e-11
2022-08-30,24.208738619721696,2022-08-29,24.208738619752335,3.063860276597552e-11
2022-08-31,24.263742733996857,2022-08-30,24.263742734025854,2.899724904636969e-11
2022-09-01,24.22657545046021,2022-08-31,24.22657545049031,3.0098590286797844e-11
2022-09-02,24.13051258457581,2022-09-01,24.130512584608944,3.313260776849347e-11
2022-09-03,24.094828376670744,2022-09-02,24.09482837670508,3.433697770560684e-11
2022-09-04,23.88506542395342,2022-09-03,23.88506542399577,4.234834705130197e-11
2022-09-05,23.951928084265234,2022-09-04,23.951928084304846,3.9612757518625585e-11
2022-09-06,24.084108476887884,2022-09-05,24.08410847692259,3.4706459928202094e-11
2022-09-07,24.493816953804338,2022-09-06,24.493816953827377,2.303934820702125e-11
2022-09-08,24.28544074621993,2022-09-07,24.2854407462483,2.83719714389008e-11
2022-09-09,24.195060779448152,2022-09-08,24.195060779479213,3.106137569375278e-11
2022-09-10,24.604201152302014,2022-09-09,24.604201152322645,2.063060833279451e-11
2022-09-11,24.331849646446795,2022-09-10,24.331849646473884,2.708944180085382e-11
2022-09-12,24.264049840195643,2022-09-11,24.264049840224633,2.8990143619012088e-11
2022-09-13,24.639521650688422,2022-09-12,24.63952165070834,1.9916512883355608e-11
2022-09-14,24.65687647602992,2022-09-13,24.656876476049497,1.957545237019076e-11
2022-09-15,24.35748794693933,2022-09-14,24.357487946965733,2.6403768060845323e-11
2022-09-16,24.317532684227913,2022-09-15,24.317532684255394,2.7480240305521875e-11
2022-09-17,24.128566862897692,2022-09-16,24.12856686293089,3.319655661471188e-11
2022-09-18,23.94043813563748,2022-09-17,23.94043813567755,4.007105758319085e-11
2022-09-19,24.16543813404382,2022-09-18,24.165438134075817,3.199573939127731e-11
2022-09-20,24.416560594844753,2022-09-19,24.416560594869644,2.489031203367631e-11
2022-09-21,24.32852850523025,2022-09-20,24.328528505257427,2.7178259642823832e-11
2022-09-22,24.55978468932142,2022-09-21,24.559784689342987,2.156852474399784e-11
2022-09-23,24.44014384582626,2022-09-22,24.44014384585057,2.4311219704031828e-11
2022-09-24,24.384159261202655,2022-09-23,24.384159261228366,2.5710988893479225e-11
2022-09-25,23.987101381781063,2022-09-24,23.987101381819308,3.824496275228739e-11
2022-09-26,23.874289544220453,2022-09-25,23.874289544263263,4.2810199829546036e-11
2022-09-27,24.510831545528564,2022-09-26,24.510831545551216,2.2652102416031994e-11
2022-09-28,24.793513036206505,2022-09-27,24.79351303622358,1.7074341940315207e-11
2022-09-29,24.69490210558024,2022-09-28,24.69490210559908,1.8840040638679056e-11
2022-09-30,24.437760496735685,2022-09-29,24.437760496760053,2.4368063122892636e-11
2022-10-01,24.50689276905497,2022-09-30,24.506892769077712,2.2740920258002006e-11
2022-10-02,23.652833610575495,2022-10-01,23.652833610628914,5.341860287444433e-11
2022-10-03,23.756580719568497,2022-10-02,23.756580719616654,4.815703391614079e-11
2022-10-04,24.14049172268965,2022-10-03,24.140491722722455,3.2805758110043826e-11
2022-10-05,24.303648715464092,2022-10-04,24.30364871549196,2.786748609651113e-11
2022-10-06,24.226532039739464,2022-10-05,24.226532039769566,3.0102143000476644e-11
2022-10-07,24.270334373741495,2022-10-06,24.270334373770304,2.8808955221393262e-11
2022-10-08,24.098369567513608,2022-10-07,24.09836956754782,3.4212632726848824e-11
2022-10-09,23.52282647262252,2022-10-08,23.522826472683356,6.083666903577978e-11
2022-10-10,23.546860275064507,2022-10-09,23.546860275123898,5.939071456850797e-11
2022-10-11,24.03472167351757,2022-10-10,24.03472167355403,3.646150048552954e-11
2022-10-12,24.080564722548495,2022-10-11,24.080564722583325,3.483080490696011e-11
2022-10-13,23.940146626895213,2022-10-12,23.940146626935295,4.008171572422725e-11
2022-10-14,24.512439394187343,2022-10-13,24.512439394209963,2.262012799292279e-11
2022-10-15,24.372685824309695,2022-10-14,24.3726858243357,2.6005864128819667e-11
2022-10-16,23.507797676141323,2022-10-15,23.507797676203083,6.176037459226791e-11
2022-10-17,23.613021663529157,2022-10-16,23.613021663584746,5.558931093219144e-11
2022-10-18,24.036453270412625,2022-10-17,24.036453270449023,3.639755163931113e-11
2022-10-19,24.14361244110977,2022-10-18,24.143612441142473,3.270272941335861e-11
2022-10-20,23.83345951047243,2022-10-19,23.833459510517024,4.459366209630389e-11
2022-10-21,23.921692982207578,2022-10-20,23.9216929822484,4.0820680169417756e-11
2022-10-22,24.203252459975193,2022-10-21,24.203252460006,3.0805580308879144e-11
2022-10-23,23.50236090673963,2022-10-22,23.502360906801723,6.209432967807516e-11
2022-10-24,23.820145508503987,2022-10-23,23.820145508549178,4.519051799434237e-11
2022-10-25,24.131181791865053,2022-10-24,24.131181791898165,3.311129148642067e-11
2022-10-26,24.58948623412239,2022-10-25,24.58948623414333,2.0939694422850152e-11
2022-10-27,24.799038173746403,2022-10-26,24.799038173763382,1.6978418670987594e-11
2022-10-28,24.62776280067673,2022-10-27,24.627762800696882,2.015099198615644e-11
2022-10-29,24.507335370698392,2022-10-28,24.50733537072112,2.2726709403286804e-11
2022-10-30,24.42134882444157,2022-10-29,24.42134882446634,2.4769519768597092e-11
2022-10-31,24.17281981438811,2022-10-30,24.172819814419867,3.175770757479768e-11
2022-11-01,24.544673892636077,2022-10-31,24.544673892657972,2.1895374402447487e-11
2022-11-02,24.407617635655356,2022-11-01,24.40761763568047,2.511413299544074e-11
