Date,VIX,VIX_Change,Lagged_VIX_Change
2022-11-16,24.11,-0.4299999999999997,0.8099999999999987
2022-11-17,23.93,-0.17999999999999972,-0.4299999999999997
2022-11-18,23.12,-0.8099999999999987,-0.17999999999999972
2022-11-21,22.36,-0.7600000000000016,-0.8099999999999987
2022-11-22,21.29,-1.0700000000000003,-0.7600000000000016
2022-11-23,20.35,-0.9399999999999977,-1.0700000000000003
2022-11-24,20.42,0.07000000000000028,-0.9399999999999977
2022-11-25,20.5,0.0799999999999983,0.07000000000000028
2022-11-28,22.21,1.7100000000000009,0.0799999999999983
2022-11-29,21.89,-0.3200000000000003,1.7100000000000009
2022-11-30,20.58,-1.3100000000000023,-0.3200000000000003
2022-12-01,19.84,-0.7399999999999984,-1.3100000000000023
2022-12-02,19.06,-0.7800000000000011,-0.7399999999999984
2022-12-05,20.75,1.6900000000000013,-0.7800000000000011
2022-12-06,22.17,1.4200000000000017,1.6900000000000013
2022-12-07,22.68,0.509999999999998,1.4200000000000017
2022-12-08,22.29,-0.39000000000000057,0.509999999999998
2022-12-09,22.83,0.5399999999999991,-0.39000000000000057
2022-12-12,25.0,2.1700000000000017,0.5399999999999991
2022-12-13,22.55,-2.4499999999999993,2.1700000000000017
2022-12-14,21.14,-1.4100000000000001,-2.4499999999999993
2022-12-15,22.83,1.6899999999999977,-1.4100000000000001
2022-12-16,22.62,-0.2099999999999973,1.6899999999999977
2022-12-19,22.42,-0.1999999999999993,-0.2099999999999973
2022-12-20,21.48,-0.9400000000000013,-0.1999999999999993
2022-12-21,20.07,-1.4100000000000001,-0.9400000000000013
2022-12-22,21.97,1.8999999999999986,-1.4100000000000001
2022-12-23,20.87,-1.0999999999999979,1.8999999999999986
2022-12-27,21.65,0.7799999999999976,-1.0999999999999979
2022-12-28,22.14,0.490000000000002,0.7799999999999976
2022-12-29,21.44,-0.6999999999999993,0.490000000000002
2022-12-30,21.67,0.23000000000000043,-0.6999999999999993
2023-01-03,22.9,1.2299999999999969,0.23000000000000043
2023-01-04,22.01,-0.889999999999997,1.2299999999999969
2023-01-05,22.46,0.4499999999999993,-0.889999999999997
2023-01-06,21.13,-1.3300000000000018,0.4499999999999993
2023-01-09,21.97,0.8399999999999999,-1.3300000000000018
2023-01-10,20.58,-1.3900000000000006,0.8399999999999999
2023-01-11,21.09,0.5100000000000016,-1.3900000000000006
2023-01-12,18.83,-2.2600000000000016,0.5100000000000016
2023-01-13,18.35,-0.4799999999999969,-2.2600000000000016
2023-01-16,19.49,1.139999999999997,-0.4799999999999969
2023-01-17,19.36,-0.129999999999999,1.139999999999997
2023-01-18,20.34,0.9800000000000004,-0.129999999999999
2023-01-19,20.52,0.17999999999999972,0.9800000000000004
2023-01-20,19.85,-0.6699999999999982,0.17999999999999972
2023-01-23,19.81,-0.0400000000000027,-0.6699999999999982
2023-01-24,19.2,-0.6099999999999994,-0.0400000000000027
2023-01-25,19.08,-0.120000000000001,-0.6099999999999994
2023-01-26,18.73,-0.34999999999999787,-0.120000000000001
2023-01-27,18.51,-0.21999999999999886,-0.34999999999999787
2023-01-30,19.94,1.4299999999999997,-0.21999999999999886
2023-01-31,19.4,-0.5400000000000027,1.4299999999999997
2023-02-01,17.87,-1.5299999999999976,-0.5400000000000027
2023-02-02,18.73,0.8599999999999994,-1.5299999999999976
2023-02-03,18.33,-0.40000000000000213,0.8599999999999994
2023-02-06,19.43,1.1000000000000014,-0.40000000000000213
2023-02-07,18.66,-0.7699999999999996,1.1000000000000014
2023-02-08,19.63,0.9699999999999989,-0.7699999999999996
2023-02-09,20.71,1.0800000000000018,0.9699999999999989
2023-02-10,20.53,-0.17999999999999972,1.0800000000000018
2023-02-13,20.34,-0.19000000000000128,-0.17999999999999972
2023-02-14,18.91,-1.4299999999999997,-0.19000000000000128
2023-02-15,18.23,-0.6799999999999997,-1.4299999999999997
2023-02-16,20.17,1.9400000000000013,-0.6799999999999997
2023-02-17,20.02,-0.15000000000000213,1.9400000000000013
2023-02-20,21.23,1.2100000000000009,-0.15000000000000213
2023-02-21,22.87,1.6400000000000006,1.2100000000000009
2023-02-22,22.29,-0.5800000000000018,1.6400000000000006
2023-02-23,21.14,-1.1499999999999986,-0.5800000000000018
2023-02-24,21.67,0.5300000000000011,-1.1499999999999986
2023-02-27,20.95,-0.7200000000000024,0.5300000000000011
2023-02-28,20.7,-0.25,-0.7200000000000024
2023-03-01,20.58,-0.120000000000001,-0.25
2023-03-02,19.59,-0.9899999999999984,-0.120000000000001
2023-03-03,18.49,-1.1000000000000014,-0.9899999999999984
2023-03-06,18.61,0.120000000000001,-1.1000000000000014
2023-03-07,19.59,0.9800000000000004,0.120000000000001
2023-03-08,19.11,-0.4800000000000004,0.9800000000000004
2023-03-09,22.61,3.5,-0.4800000000000004
2023-03-10,24.8,2.1900000000000013,3.5
2023-03-13,26.52,1.7199999999999989,2.1900000000000013
2023-03-14,23.73,-2.789999999999999,1.7199999999999989
2023-03-15,26.14,2.41,-2.789999999999999
2023-03-16,22.99,-3.150000000000002,2.41
2023-03-17,25.51,2.520000000000003,-3.150000000000002
2023-03-20,24.15,-1.360000000000003,2.520000000000003
2023-03-21,21.38,-2.7699999999999996,-1.360000000000003
2023-03-22,22.26,0.8800000000000026,-2.7699999999999996
2023-03-23,22.61,0.34999999999999787,0.8800000000000026
2023-03-24,21.74,-0.870000000000001,0.34999999999999787
2023-03-27,20.6,-1.139999999999997,-0.870000000000001
2023-03-28,19.97,-0.6300000000000026,-1.139999999999997
2023-03-29,19.12,-0.8499999999999979,-0.6300000000000026
2023-03-30,19.02,-0.10000000000000142,-0.8499999999999979
2023-03-31,18.7,-0.3200000000000003,-0.10000000000000142
2023-04-03,18.55,-0.14999999999999858,-0.3200000000000003
2023-04-04,19.0,0.4499999999999993,-0.14999999999999858
2023-04-05,19.08,0.0799999999999983,0.4499999999999993
2023-04-06,18.4,-0.6799999999999997,0.0799999999999983
2023-04-10,18.97,0.5700000000000003,-0.6799999999999997
2023-04-11,19.1,0.13000000000000256,0.5700000000000003
2023-04-12,19.09,-0.010000000000001563,0.13000000000000256
2023-04-13,17.8,-1.2899999999999991,-0.010000000000001563
2023-04-14,17.07,-0.7300000000000004,-1.2899999999999991
2023-04-17,16.95,-0.120000000000001,-0.7300000000000004
2023-04-18,16.83,-0.120000000000001,-0.120000000000001
2023-04-19,16.46,-0.36999999999999744,-0.120000000000001
2023-04-20,17.17,0.7100000000000009,-0.36999999999999744
2023-04-21,16.77,-0.40000000000000213,0.7100000000000009
2023-04-24,16.89,0.120000000000001,-0.40000000000000213
2023-04-25,18.76,1.870000000000001,0.120000000000001
2023-04-26,18.84,0.0799999999999983,1.870000000000001
2023-04-27,17.03,-1.8099999999999987,0.0799999999999983
2023-04-28,15.78,-1.2500000000000018,-1.8099999999999987
2023-05-01,16.08,0.29999999999999893,-1.2500000000000018
2023-05-02,17.78,1.7000000000000028,0.29999999999999893
2023-05-03,18.34,0.5599999999999987,1.7000000000000028
2023-05-04,20.09,1.75,0.5599999999999987
2023-05-05,17.19,-2.8999999999999986,1.75
2023-05-08,16.98,-0.21000000000000085,-2.8999999999999986
2023-05-09,17.71,0.7300000000000004,-0.21000000000000085
2023-05-10,16.94,-0.7699999999999996,0.7300000000000004
2023-05-11,16.93,-0.010000000000001563,-0.7699999999999996
2023-05-12,17.03,0.10000000000000142,-0.010000000000001563
2023-05-15,17.12,0.08999999999999986,0.10000000000000142
2023-05-16,17.99,0.8699999999999974,0.08999999999999986
2023-05-17,16.87,-1.1199999999999974,0.8699999999999974
2023-05-18,16.05,-0.8200000000000003,-1.1199999999999974
2023-05-19,16.81,0.759999999999998,-0.8200000000000003
2023-05-22,17.21,0.40000000000000213,0.759999999999998
2023-05-23,18.53,1.3200000000000003,0.40000000000000213
2023-05-24,20.03,1.5,1.3200000000000003
2023-05-25,19.14,-0.8900000000000006,1.5
2023-05-26,17.95,-1.1900000000000013,-0.8900000000000006
2023-05-29,17.46,-0.48999999999999844,-1.1900000000000013
2023-05-30,17.46,0.0,-0.48999999999999844
2023-05-31,17.94,0.4800000000000004,0.0
2023-06-01,15.65,-2.290000000000001,0.4800000000000004
2023-06-02,14.6,-1.0500000000000007,-2.290000000000001
2023-06-05,14.73,0.13000000000000078,-1.0500000000000007
2023-06-06,13.96,-0.7699999999999996,0.13000000000000078
2023-06-07,13.94,-0.02000000000000135,-0.7699999999999996
2023-06-08,13.65,-0.28999999999999915,-0.02000000000000135
2023-06-09,13.83,0.17999999999999972,-0.28999999999999915
2023-06-12,15.01,1.1799999999999997,0.17999999999999972
2023-06-13,14.61,-0.40000000000000036,1.1799999999999997
2023-06-14,13.88,-0.7299999999999986,-0.40000000000000036
2023-06-15,14.5,0.6199999999999992,-0.7299999999999986
2023-06-16,13.54,-0.9600000000000009,0.6199999999999992
2023-06-19,14.19,0.6500000000000004,-0.9600000000000009
2023-06-20,13.88,-0.3099999999999987,0.6500000000000004
2023-06-21,13.2,-0.6800000000000015,-0.3099999999999987
2023-06-22,12.91,-0.28999999999999915,-0.6800000000000015
2023-06-23,13.44,0.5299999999999994,-0.28999999999999915
2023-06-26,14.25,0.8100000000000005,0.5299999999999994
2023-06-27,13.74,-0.5099999999999998,0.8100000000000005
2023-06-28,13.43,-0.3100000000000005,-0.5099999999999998
2023-06-29,13.54,0.10999999999999943,-0.3100000000000005
2023-06-30,13.59,0.05000000000000071,0.10999999999999943
2023-07-03,13.57,-0.019999999999999574,0.05000000000000071
2023-07-04,13.7,0.129999999999999,-0.019999999999999574
2023-07-05,14.18,0.4800000000000004,0.129999999999999
2023-07-06,15.44,1.2599999999999998,0.4800000000000004
2023-07-07,14.83,-0.6099999999999994,1.2599999999999998
2023-07-10,15.07,0.2400000000000002,-0.6099999999999994
2023-07-11,14.84,-0.23000000000000043,0.2400000000000002
2023-07-12,13.54,-1.3000000000000007,-0.23000000000000043
2023-07-13,13.61,0.07000000000000028,-1.3000000000000007
2023-07-14,13.34,-0.2699999999999996,0.07000000000000028
2023-07-17,13.48,0.14000000000000057,-0.2699999999999996
2023-07-18,13.3,-0.17999999999999972,0.14000000000000057
2023-07-19,13.76,0.4599999999999991,-0.17999999999999972
2023-07-20,13.99,0.23000000000000043,0.4599999999999991
2023-07-21,13.6,-0.39000000000000057,0.23000000000000043
2023-07-24,13.91,0.3100000000000005,-0.39000000000000057
2023-07-25,13.86,-0.05000000000000071,0.3100000000000005
2023-07-26,13.19,-0.6699999999999999,-0.05000000000000071
2023-07-27,14.41,1.2200000000000006,-0.6699999999999999
2023-07-28,13.33,-1.08,1.2200000000000006
2023-07-31,13.63,0.3000000000000007,-1.08
2023-08-01,13.93,0.29999999999999893,0.3000000000000007
2023-08-02,16.09,2.16,0.29999999999999893
2023-08-03,15.92,-0.16999999999999993,2.16
2023-08-04,17.1,1.1800000000000015,-0.16999999999999993
2023-08-07,15.77,-1.3300000000000018,1.1800000000000015
2023-08-08,15.99,0.22000000000000064,-1.3300000000000018
2023-08-09,15.96,-0.02999999999999936,0.22000000000000064
2023-08-10,15.85,-0.11000000000000121,-0.02999999999999936
2023-08-11,14.84,-1.0099999999999998,-0.11000000000000121
2023-08-14,14.82,-0.019999999999999574,-1.0099999999999998
2023-08-15,16.46,1.6400000000000006,-0.019999999999999574
2023-08-16,16.78,0.3200000000000003,1.6400000000000006
2023-08-17,17.89,1.1099999999999994,0.3200000000000003
2023-08-18,17.3,-0.5899999999999999,1.1099999999999994
2023-08-21,17.13,-0.1700000000000017,-0.5899999999999999
2023-08-22,16.97,-0.16000000000000014,-0.1700000000000017
2023-08-23,15.98,-0.9899999999999984,-0.16000000000000014
2023-08-24,17.2,1.2199999999999989,-0.9899999999999984
2023-08-25,15.68,-1.5199999999999996,1.2199999999999989
2023-08-28,15.08,-0.5999999999999996,-1.5199999999999996
2023-08-29,14.45,-0.6300000000000008,-0.5999999999999996
2023-08-30,13.88,-0.5699999999999985,-0.6300000000000008
2023-08-31,13.57,-0.3100000000000005,-0.5699999999999985
2023-09-01,13.09,-0.4800000000000004,-0.3100000000000005
2023-09-04,13.82,0.7300000000000004,-0.4800000000000004
2023-09-05,14.01,0.1899999999999995,0.7300000000000004
2023-09-06,14.45,0.4399999999999995,0.1899999999999995
2023-09-07,14.4,-0.049999999999998934,0.4399999999999995
2023-09-08,13.84,-0.5600000000000005,-0.049999999999998934
2023-09-11,13.8,-0.03999999999999915,-0.5600000000000005
2023-09-12,14.23,0.4299999999999997,-0.03999999999999915
2023-09-13,13.48,-0.75,0.4299999999999997
2023-09-14,12.82,-0.6600000000000001,-0.75
2023-09-15,13.79,0.9699999999999989,-0.6600000000000001
2023-09-18,14.0,0.21000000000000085,0.9699999999999989
2023-09-19,14.11,0.10999999999999943,0.21000000000000085
2023-09-20,15.14,1.0300000000000011,0.10999999999999943
2023-09-21,17.54,2.3999999999999986,1.0300000000000011
2023-09-22,17.2,-0.33999999999999986,2.3999999999999986
2023-09-25,16.9,-0.3000000000000007,-0.33999999999999986
2023-09-26,18.94,2.0400000000000027,-0.3000000000000007
2023-09-27,18.22,-0.7200000000000024,2.0400000000000027
2023-09-28,17.34,-0.879999999999999,-0.7200000000000024
2023-09-29,17.52,0.17999999999999972,-0.879999999999999
2023-10-02,17.61,0.08999999999999986,0.17999999999999972
2023-10-03,19.78,2.1700000000000017,0.08999999999999986
2023-10-04,18.58,-1.2000000000000028,2.1700000000000017
2023-10-05,18.49,-0.08999999999999986,-1.2000000000000028
2023-10-06,17.45,-1.0399999999999991,-0.08999999999999986
2023-10-09,17.7,0.25,-1.0399999999999991
2023-10-10,17.03,-0.6699999999999982,0.25
2023-10-11,16.09,-0.9400000000000013,-0.6699999999999982
2023-10-12,16.69,0.6000000000000014,-0.9400000000000013
2023-10-13,19.32,2.629999999999999,0.6000000000000014
2023-10-16,17.21,-2.1099999999999994,2.629999999999999
2023-10-17,17.88,0.6699999999999982,-2.1099999999999994
2023-10-18,19.22,1.3399999999999999,0.6699999999999982
2023-10-19,21.4,2.1799999999999997,1.3399999999999999
2023-10-20,21.71,0.3100000000000023,2.1799999999999997
2023-10-23,20.37,-1.3399999999999999,0.3100000000000023
2023-10-24,18.97,-1.4000000000000021,-1.3399999999999999
2023-10-25,20.19,1.2200000000000024,-1.4000000000000021
2023-10-26,20.68,0.48999999999999844,1.2200000000000024
2023-10-27,21.27,0.5899999999999999,0.48999999999999844
2023-10-30,19.75,-1.5199999999999996,0.5899999999999999
2023-10-31,18.14,-1.6099999999999994,-1.5199999999999996
2023-11-01,16.87,-1.2699999999999996,-1.6099999999999994
2023-11-02,15.66,-1.2100000000000009,-1.2699999999999996
2023-11-03,14.91,-0.75,-1.2100000000000009
2023-11-06,14.89,-0.019999999999999574,-0.75
2023-11-07,14.81,-0.08000000000000007,-0.019999999999999574
2023-11-08,14.45,-0.3600000000000012,-0.08000000000000007
2023-11-09,15.29,0.8399999999999999,-0.3600000000000012
2023-11-10,14.17,-1.1199999999999992,0.8399999999999999
2023-11-13,14.76,0.5899999999999999,-1.1199999999999992
2023-11-14,14.16,-0.5999999999999996,0.5899999999999999
2023-11-15,14.18,0.019999999999999574,-0.5999999999999996
2023-11-16,14.32,0.14000000000000057,0.019999999999999574
2023-11-17,13.8,-0.5199999999999996,0.14000000000000057
2023-11-20,13.41,-0.39000000000000057,-0.5199999999999996
2023-11-21,13.35,-0.0600000000000005,-0.39000000000000057
2023-11-22,12.85,-0.5,-0.0600000000000005
2023-11-23,12.8,-0.049999999999998934,-0.5
2023-11-24,12.46,-0.33999999999999986,-0.049999999999998934
2023-11-27,12.69,0.22999999999999865,-0.33999999999999986
2023-11-28,12.69,0.0,0.22999999999999865
2023-11-29,12.98,0.2900000000000009,0.0
2023-11-30,12.92,-0.0600000000000005,0.2900000000000009
2023-12-01,12.63,-0.28999999999999915,-0.0600000000000005
2023-12-04,13.08,0.4499999999999993,-0.28999999999999915
2023-12-05,12.85,-0.23000000000000043,0.4499999999999993
2023-12-06,12.97,0.120000000000001,-0.23000000000000043
2023-12-07,13.06,0.08999999999999986,0.120000000000001
2023-12-08,12.35,-0.7100000000000009,0.08999999999999986
2023-12-11,12.63,0.28000000000000114,-0.7100000000000009
2023-12-12,12.07,-0.5600000000000005,0.28000000000000114
2023-12-13,12.19,0.11999999999999922,-0.5600000000000005
2023-12-14,12.48,0.2900000000000009,0.11999999999999922
2023-12-15,12.28,-0.20000000000000107,0.2900000000000009
2023-12-18,12.56,0.28000000000000114,-0.20000000000000107
2023-12-19,12.53,-0.030000000000001137,0.28000000000000114
2023-12-20,13.67,1.1400000000000006,-0.030000000000001137
2023-12-21,13.65,-0.019999999999999574,1.1400000000000006
2023-12-22,13.03,-0.620000000000001,-0.019999999999999574
2023-12-26,12.99,-0.03999999999999915,-0.620000000000001
2023-12-27,12.43,-0.5600000000000005,-0.03999999999999915
2023-12-28,12.47,0.040000000000000924,-0.5600000000000005
2023-12-29,12.45,-0.02000000000000135,0.040000000000000924
2024-01-02,13.2,0.75,-0.02000000000000135
2024-01-03,14.04,0.8399999999999999,0.75
2024-01-04,14.13,0.09000000000000163,0.8399999999999999
2024-01-05,13.35,-0.7800000000000011,0.09000000000000163
2024-01-08,13.08,-0.2699999999999996,-0.7800000000000011
2024-01-09,12.76,-0.3200000000000003,-0.2699999999999996
2024-01-10,12.69,-0.07000000000000028,-0.3200000000000003
2024-01-11,12.44,-0.25,-0.07000000000000028
2024-01-12,12.7,0.2599999999999998,-0.25
2024-01-15,13.25,0.5500000000000007,0.2599999999999998
2024-01-16,13.84,0.5899999999999999,0.5500000000000007
2024-01-17,14.79,0.9499999999999993,0.5899999999999999
2024-01-18,14.13,-0.6599999999999984,0.9499999999999993
2024-01-19,13.3,-0.8300000000000001,-0.6599999999999984
2024-01-22,13.19,-0.11000000000000121,-0.8300000000000001
2024-01-23,12.55,-0.6399999999999988,-0.11000000000000121
2024-01-24,13.14,0.5899999999999999,-0.6399999999999988
2024-01-25,13.45,0.3099999999999987,0.5899999999999999
2024-01-26,13.26,-0.1899999999999995,0.3099999999999987
2024-01-29,13.6,0.33999999999999986,-0.1899999999999995
2024-01-30,13.31,-0.28999999999999915,0.33999999999999986
2024-01-31,14.35,1.0399999999999991,-0.28999999999999915
2024-02-01,13.88,-0.46999999999999886,1.0399999999999991
2024-02-02,13.85,-0.030000000000001137,-0.46999999999999886
2024-02-05,13.67,-0.17999999999999972,-0.030000000000001137
2024-02-06,13.06,-0.6099999999999994,-0.17999999999999972
2024-02-07,12.83,-0.23000000000000043,-0.6099999999999994
2024-02-08,12.79,-0.040000000000000924,-0.23000000000000043
2024-02-09,12.93,0.14000000000000057,-0.040000000000000924
2024-02-12,13.93,1.0,0.14000000000000057
2024-02-13,15.85,1.92,1.0
2024-02-14,14.38,-1.4699999999999989,1.92
2024-02-15,14.01,-0.370000000000001,-1.4699999999999989
2024-02-16,14.24,0.23000000000000043,-0.370000000000001
2024-02-19,14.71,0.47000000000000064,0.23000000000000043
2024-02-20,15.42,0.7099999999999991,0.47000000000000064
2024-02-21,15.34,-0.08000000000000007,0.7099999999999991
2024-02-22,14.54,-0.8000000000000007,-0.08000000000000007
2024-02-23,13.75,-0.7899999999999991,-0.8000000000000007
2024-02-26,13.74,-0.009999999999999787,-0.7899999999999991
2024-02-27,13.43,-0.3100000000000005,-0.009999999999999787
2024-02-28,13.84,0.41000000000000014,-0.3100000000000005
2024-02-29,13.4,-0.4399999999999995,0.41000000000000014
2024-03-01,13.11,-0.2900000000000009,-0.4399999999999995
2024-03-04,13.49,0.3800000000000008,-0.2900000000000009
2024-03-05,14.46,0.9700000000000006,0.3800000000000008
2024-03-06,14.5,0.03999999999999915,0.9700000000000006
2024-03-07,14.44,-0.0600000000000005,0.03999999999999915
2024-03-08,14.74,0.3000000000000007,-0.0600000000000005
2024-03-11,15.22,0.4800000000000004,0.3000000000000007
2024-03-12,13.84,-1.3800000000000008,0.4800000000000004
2024-03-13,13.75,-0.08999999999999986,-1.3800000000000008
2024-03-14,14.4,0.6500000000000004,-0.08999999999999986
2024-03-15,14.41,0.009999999999999787,0.6500000000000004
2024-03-18,14.33,-0.08000000000000007,0.009999999999999787
2024-03-19,13.82,-0.5099999999999998,-0.08000000000000007
2024-03-20,13.04,-0.7800000000000011,-0.5099999999999998
2024-03-21,12.92,-0.11999999999999922,-0.7800000000000011
2024-03-22,13.06,0.14000000000000057,-0.11999999999999922
2024-03-25,13.19,0.129999999999999,0.14000000000000057
2024-03-26,13.24,0.05000000000000071,0.129999999999999
2024-03-27,12.78,-0.46000000000000085,0.05000000000000071
2024-03-28,13.01,0.23000000000000043,-0.46000000000000085
2024-04-01,13.65,0.6400000000000006,0.23000000000000043
2024-04-02,14.61,0.9599999999999991,0.6400000000000006
2024-04-03,14.33,-0.27999999999999936,0.9599999999999991
2024-04-04,16.35,2.0200000000000014,-0.27999999999999936
2024-04-05,16.03,-0.3200000000000003,2.0200000000000014
2024-04-08,15.19,-0.8400000000000016,-0.3200000000000003
2024-04-09,14.98,-0.20999999999999908,-0.8400000000000016
2024-04-10,15.8,0.8200000000000003,-0.20999999999999908
2024-04-11,14.91,-0.8900000000000006,0.8200000000000003
2024-04-12,17.31,2.3999999999999986,-0.8900000000000006
2024-04-15,19.23,1.9200000000000017,2.3999999999999986
2024-04-16,18.4,-0.8300000000000018,1.9200000000000017
2024-04-17,18.21,-0.18999999999999773,-0.8300000000000018
2024-04-18,18.0,-0.21000000000000085,-0.18999999999999773
2024-04-19,18.71,0.7100000000000009,-0.21000000000000085
2024-04-22,16.94,-1.7699999999999996,0.7100000000000009
2024-04-23,15.69,-1.2500000000000018,-1.7699999999999996
2024-04-24,15.97,0.28000000000000114,-1.2500000000000018
2024-04-25,15.37,-0.6000000000000014,0.28000000000000114
2024-04-26,15.03,-0.33999999999999986,-0.6000000000000014
2024-04-29,14.67,-0.35999999999999943,-0.33999999999999986
2024-04-30,15.65,0.9800000000000004,-0.35999999999999943
2024-05-01,15.39,-0.2599999999999998,0.9800000000000004
2024-05-02,14.68,-0.7100000000000009,-0.2599999999999998
2024-05-03,13.49,-1.1899999999999995,-0.7100000000000009
2024-05-06,13.49,0.0,-1.1899999999999995
2024-05-07,13.23,-0.2599999999999998,0.0
2024-05-08,13.0,-0.23000000000000043,-0.2599999999999998
2024-05-09,12.69,-0.3100000000000005,-0.23000000000000043
2024-05-10,12.55,-0.1399999999999988,-0.3100000000000005
2024-05-13,13.6,1.049999999999999,-0.1399999999999988
2024-05-14,13.42,-0.17999999999999972,1.049999999999999
2024-05-15,12.45,-0.9700000000000006,-0.17999999999999972
2024-05-16,12.42,-0.02999999999999936,-0.9700000000000006
2024-05-17,11.99,-0.4299999999999997,-0.02999999999999936
2024-05-20,12.15,0.16000000000000014,-0.4299999999999997
2024-05-21,11.86,-0.2900000000000009,0.16000000000000014
2024-05-22,12.29,0.4299999999999997,-0.2900000000000009
2024-05-23,12.77,0.4800000000000004,0.4299999999999997
2024-05-24,11.93,-0.8399999999999999,0.4800000000000004
2024-05-27,12.36,0.4299999999999997,-0.8399999999999999
2024-05-28,12.92,0.5600000000000005,0.4299999999999997
2024-05-29,14.28,1.3599999999999994,0.5600000000000005
2024-05-30,14.47,0.19000000000000128,1.3599999999999994
2024-05-31,12.92,-1.5500000000000007,0.19000000000000128
2024-06-03,13.11,0.1899999999999995,-1.5500000000000007
2024-06-04,13.16,0.05000000000000071,0.1899999999999995
2024-06-05,12.63,-0.5299999999999994,0.05000000000000071
2024-06-06,12.58,-0.05000000000000071,-0.5299999999999994
2024-06-07,12.22,-0.35999999999999943,-0.05000000000000071
2024-06-10,12.74,0.5199999999999996,-0.35999999999999943
2024-06-11,12.85,0.10999999999999943,0.5199999999999996
2024-06-12,12.04,-0.8100000000000005,0.10999999999999943
2024-06-13,11.94,-0.09999999999999964,-0.8100000000000005
2024-06-14,12.66,0.7200000000000006,-0.09999999999999964
2024-06-17,12.75,0.08999999999999986,0.7200000000000006
2024-06-18,12.3,-0.4499999999999993,0.08999999999999986
2024-06-19,12.48,0.17999999999999972,-0.4499999999999993
2024-06-20,13.28,0.7999999999999989,0.17999999999999972
2024-06-21,13.2,-0.08000000000000007,0.7999999999999989
2024-06-24,13.33,0.13000000000000078,-0.08000000000000007
2024-06-25,12.84,-0.4900000000000002,0.13000000000000078
2024-06-26,12.55,-0.28999999999999915,-0.4900000000000002
2024-06-27,12.24,-0.3100000000000005,-0.28999999999999915
2024-06-28,12.44,0.1999999999999993,-0.3100000000000005
2024-07-01,12.22,-0.21999999999999886,0.1999999999999993
2024-07-02,12.03,-0.19000000000000128,-0.21999999999999886
2024-07-03,12.09,0.0600000000000005,-0.19000000000000128
2024-07-04,12.26,0.16999999999999993,0.0600000000000005
2024-07-05,12.48,0.22000000000000064,0.16999999999999993
2024-07-08,12.37,-0.11000000000000121,0.22000000000000064
2024-07-09,12.51,0.14000000000000057,-0.11000000000000121
2024-07-10,12.85,0.33999999999999986,0.14000000000000057
2024-07-11,12.92,0.07000000000000028,0.33999999999999986
2024-07-12,12.46,-0.4599999999999991,0.07000000000000028
2024-07-15,13.12,0.6599999999999984,-0.4599999999999991
2024-07-16,13.19,0.07000000000000028,0.6599999999999984
2024-07-17,14.48,1.290000000000001,0.07000000000000028
2024-07-18,15.93,1.4499999999999993,1.290000000000001
2024-07-19,16.52,0.5899999999999999,1.4499999999999993
2024-07-22,14.91,-1.6099999999999994,0.5899999999999999
2024-07-23,14.72,-0.1899999999999995,-1.6099999999999994
2024-07-24,18.04,3.3199999999999985,-0.1899999999999995
2024-07-25,18.46,0.4200000000000017,3.3199999999999985
2024-07-26,16.39,-2.0700000000000003,0.4200000000000017
2024-07-29,16.6,0.21000000000000085,-2.0700000000000003
2024-07-30,17.69,1.0899999999999999,0.21000000000000085
2024-07-31,16.36,-1.3300000000000018,1.0899999999999999
2024-08-01,18.59,2.2300000000000004,-1.3300000000000018
2024-08-02,23.39,4.800000000000001,2.2300000000000004
2024-08-05,38.57,15.18,4.800000000000001
2024-08-06,27.71,-10.86,15.18
2024-08-07,27.85,0.14000000000000057,-10.86
2024-08-08,23.79,-4.060000000000002,0.14000000000000057
2024-08-09,20.37,-3.419999999999998,-4.060000000000002
2024-08-12,20.71,0.33999999999999986,-3.419999999999998
2024-08-13,18.12,-2.59,0.33999999999999986
2024-08-14,16.19,-1.9299999999999997,-2.59
2024-08-15,15.23,-0.9600000000000009,-1.9299999999999997
2024-08-16,14.8,-0.4299999999999997,-0.9600000000000009
2024-08-19,14.65,-0.15000000000000036,-0.4299999999999997
2024-08-20,15.88,1.2300000000000004,-0.15000000000000036
2024-08-21,16.27,0.3899999999999988,1.2300000000000004
2024-08-22,17.55,1.2800000000000011,0.3899999999999988
2024-08-23,15.86,-1.6900000000000013,1.2800000000000011
2024-08-26,16.15,0.28999999999999915,-1.6900000000000013
2024-08-27,15.43,-0.7199999999999989,0.28999999999999915
2024-08-28,17.11,1.6799999999999997,-0.7199999999999989
2024-08-29,15.65,-1.459999999999999,1.6799999999999997
2024-08-30,15.0,-0.6500000000000004,-1.459999999999999
2024-09-02,15.55,0.5500000000000007,-0.6500000000000004
2024-09-03,20.72,5.169999999999998,0.5500000000000007
2024-09-04,21.32,0.6000000000000014,5.169999999999998
2024-09-05,19.9,-1.4200000000000017,0.6000000000000014
2024-09-06,22.38,2.4800000000000004,-1.4200000000000017
2024-09-09,19.45,-2.9299999999999997,2.4800000000000004
2024-09-10,19.08,-0.370000000000001,-2.9299999999999997
2024-09-11,17.69,-1.389999999999997,-0.370000000000001
2024-09-12,17.07,-0.620000000000001,-1.389999999999997
2024-09-13,16.56,-0.5100000000000016,-0.620000000000001
2024-09-16,17.14,0.5800000000000018,-0.5100000000000016
